# ----------------------------------------
# Traffic acquisition: Session default channel group
# Account: HigherDOSE
# Property: higherdose.com - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20250729
Session default channel group,Date,Sessions,Engaged sessions,Engagement rate,Average engagement time per session,Events per session,Event count,Key events,Session key event rate,Total revenue
Direct,20250111,3257,1323,0.40620202640466685,25.676389315320847,7.066625729198649,23016,26,0.007982806263432606,22016.948717
Paid Other,20250707,3243,1003,0.30928152944804194,4.436632747456059,3.722170829478878,12071,0,0,0
Organic Search,20250102,3221,1545,0.4796647004036014,34.20521577149953,7.925488978578081,25528,25,0.007451102142191866,12810.726223
Paid Search,20250110,3220,1412,0.43850931677018634,26.48447204968944,7.349378881987578,23665,18,0.0055900621118012426,17072.5
Unassigned,20250604,3219,1123,0.34886610748679714,28.68716992854924,5.551102826964896,17869,101,0.031065548306927617,43301.63
Organic Social,20250311,3212,461,0.14352428393524283,2.427148194271482,3.9891033623910337,12813,1,0.00031133250311332503,73.83
Organic Social,20250316,3210,511,0.159190031152648,5.187538940809969,4.440186915887851,14253,4,0.0012461059190031153,2971.04
Cross-network,20250102,3208,1444,0.45012468827930174,31.606920199501246,7.7995635910224435,25021,18,0.005610972568578554,12031.6
Direct,20250114,3207,1297,0.40442781415653256,21.242906142812597,6.5771749298409725,21093,15,0.004677268475210477,10307.95
Paid Other,20250614,3206,873,0.27230193387398627,5.753275109170306,3.9404242046163445,12633,3,0.0009357454772301934,1402
Cross-network,20250105,3195,1437,0.4497652582159624,29.22472613458529,6.847887323943662,21879,8,0.0025039123630672924,5834.85
Organic Social,20250317,3190,431,0.13510971786833856,4.442633228840125,4.19435736677116,13380,4,0.0012539184952978057,3414.76
Unassigned,20250220,3190,865,0.2711598746081505,17.379310344827587,5.109717868338558,16300,21,0.0065830721003134795,12751.41
Cross-network,20250104,3187,1471,0.4615625980545968,28.590524003765296,6.834326953247568,21781,10,0.0031377470975839346,7183.5
Paid Search,20250113,3178,1380,0.434235368156073,28.549087476400253,7.4971680302076775,23826,17,0.005349276274386407,8461.839756
Paid Search,20250115,3175,2086,0.657007874015748,24.723464566929135,6.85511811023622,21765,16,0.005039370078740157,7756.57
Unassigned,20250311,3175,906,0.2853543307086614,15.538582677165355,4.987716535433071,15836,16,0.005039370078740157,10827.83
Paid Search,20250111,3167,1428,0.4508999052731291,33.01168298073887,8.095989895800441,25640,15,0.00473634354278497,9766.35
Unassigned,20250301,3164,796,0.2515802781289507,10.470290771175726,4.915613147914033,15553,6,0.0018963337547408343,3120.05
Unassigned,20250602,3162,1508,0.4769133459835547,40.06325110689437,6.472169512966477,20465,173,0.054079696394686905,65095.02
Organic Search,20250106,3150,1444,0.45841269841269844,33.481587301587304,7.1085714285714285,22392,12,0.0038095238095238095,7289
Unassigned,20250214,3144,806,0.25636132315521626,16.606552162849873,5.010814249363868,15754,17,0.005407124681933842,16006.31
Organic Social,20250307,3115,527,0.16918138041733546,4.541252006420546,4.167576243980738,12982,6,0.0019261637239165329,7471.21
Unassigned,20250318,3115,967,0.31043338683788124,26.29373996789727,5.191011235955056,16170,21,0.006741573033707865,13932.52
Paid Other,20250629,3111,1018,0.3272259723561556,4.513982642237223,3.914818386370942,12179,0,0,0
Unassigned,20250501,3105,1109,0.3571658615136876,23.28341384863124,5.800322061191626,18010,45,0.014492753623188406,16073.01
Organic Social,20250306,3099,746,0.24072281381090674,4.759922555663117,4.3736689254598256,13554,3,0.000968054211035818,3652.05
Organic Social,20250107,3089,907,0.29362253156361284,5.426351570087407,4.764001294917449,14716,8,0.002589834898025251,3795.64
Unassigned,20250222,3076,975,0.31697009102730817,22.67555266579974,5.367685305591677,16511,15,0.004876462938881665,9945.42
Paid Other,20250729,3067,897,0.2924682099771764,4.956961199869579,3.7398108901206393,11470,1,0.00032605151613955004,345.44
Unassigned,20250121,3059,1100,0.35959463877084014,23.601176855181432,5.10330173259235,15611,30,0.009807126511932003,20302.56
Organic Search,20250107,3036,1343,0.44235836627140973,30.791172595520422,6.777997364953887,20578,16,0.005270092226613966,9912.898549
Organic Social,20250518,3034,563,0.1855636123928807,9.763019116677654,4.7475280158206985,14404,12,0.003955174686882004,5795.65
Organic Search,20250101,3013,1454,0.48257550614005973,39.74709591769001,8.086624626617988,24365,35,0.011616329239960173,21401.420168
Cross-network,20250103,3011,1318,0.4377283294586516,26.714380604450348,6.954832281634008,20941,12,0.003985386914646297,7637
Paid Other,20250618,3004,780,0.2596537949400799,5.474700399467377,3.9623834886817577,11903,0,0,0
Organic Social,20250223,2977,368,0.12361437688948607,3.4961370507222034,4.2388310379576755,12619,3,0.001007725898555593,1472.56
Paid Other,20250616,2959,676,0.2284555593105779,4.893883068604258,3.746873943899966,11087,1,0.0003379520108144643,66.38
Organic Social,20250519,2944,538,0.1827445652173913,8.67866847826087,4.689538043478261,13806,10,0.0033967391304347825,5191.39
Unassigned,20250221,2942,837,0.28450033990482665,21.074099252209383,5.154996600951733,15166,18,0.005778382053025153,11269.54
Affiliates,20250501,2936,689,0.23467302452316077,7.577656675749319,4.804155313351498,14105,15,0.004768392370572207,7384.98
Organic Social,20250417,2916,415,0.14231824417009603,4.813443072702332,3.919753086419753,11430,5,0.0017146776406035665,2717.39
SMS,20250602,2910,1006,0.3457044673539519,34.121305841924396,5.0192439862542955,14606,120,0.04089347079037801,43317.28
Unassigned,20250701,2898,1250,0.4313319530710835,32.9144237405107,5.679779158040027,16460,27,0.009316770186335404,12656
Organic Social,20250520,2881,599,0.207913918778202,12.096494272821937,4.956959389101007,14281,6,0.0020826102047900035,2225.04
Organic Social,20250510,2879,726,0.25217089267106635,8.19173324070858,4.735672108370962,13634,23,0.00798888502952414,8213.49
Unassigned,20250401,2869,766,0.26699198326943185,13.023701638201464,4.997211571976298,14337,13,0.004531195538515162,8990.01
Cross-network,20250101,2843,1283,0.45128385508265917,32.33626450932114,7.507210692930004,21343,30,0.010552233556102708,20742.257783
Organic Search,20250105,2843,1381,0.48575448469926136,37.78016180091453,7.6310235666549415,21695,11,0.0038691523039043265,6146.412307
Organic Search,20250103,2824,1361,0.48194050991501414,38.76416430594901,7.753895184135978,21897,14,0.004603399433427762,6602.631969
Unassigned,20250603,2815,1282,0.45541740674955594,41.225577264653644,6.375843694493783,17948,92,0.03232682060390764,37143.85
Organic Social,20250224,2813,356,0.1265552790615002,3.591539281905439,4.321365090650551,12156,5,0.0017774617845716318,4108.98
Organic Social,20250526,2785,882,0.31669658886894075,16.833752244165172,5.755116696588869,16028,29,0.010412926391382405,15965.77
Paid Other,20250630,2779,978,0.3519251529327096,5.065851025548759,3.9424253328535444,10956,0,0,0
Organic Social,20250509,2773,674,0.2430580598629643,8.040028849621349,4.6801298232960695,12978,14,0.005048683736025965,7058.49
Unassigned,20250225,2748,811,0.29512372634643375,21.833697234352258,5.37117903930131,14760,22,0.008005822416302766,11657.48
Organic Search,20250104,2739,1344,0.49069003285870755,37.598758671047825,7.575757575757576,20750,11,0.004016064257028112,6339.7
Organic Search,20250113,2732,1268,0.46412884333821375,34.484260614934115,7.258052708638361,19829,17,0.005856515373352855,10703.217223
Organic Search,20250114,2727,1253,0.4594792812614595,34.66116611661166,7.229189585625229,19714,10,0.003667033370003667,4114.03732
Unassigned,20250526,2727,1489,0.5460212687935461,62.21708837550422,9.496149614961496,25896,152,0.05500550055005501,83900.33
Unassigned,20250310,2719,779,0.28650239058477384,14.628907686649503,5.118793674144906,13918,18,0.0066200809121000365,5639.32
Unassigned,20250312,2718,799,0.29396615158204564,16.05371596762325,4.996688741721854,13581,21,0.007358351729212656,10755.32
Unassigned,20250208,2717,809,0.2977548767022451,20.59919028340081,5.185130658814869,14088,21,0.007729112992270887,9477.11
Unassigned,20250403,2705,800,0.2957486136783734,15.750462107208872,5.137523105360444,13897,14,0.005175600739371534,10365.34
Organic Social,20250506,2698,752,0.2787249814677539,8.583765752409192,4.830985915492958,13034,14,0.005189028910303929,10758.27
Paid Social,20250102,2677,710,0.2652222637280538,4.260739633918566,4.540530444527456,12155,0,0,0
Organic Search,20250115,2674,1645,0.6151832460732984,32.37621540762902,6.584891548242334,17608,12,0.004113687359760658,10529.73
Organic Search,20250108,2655,1258,0.47382297551789077,29.988323917137475,6.958568738229755,18475,6,0.0022598870056497176,2394.25
Organic Social,20250314,2632,428,0.16261398176291794,5.163373860182371,4.278115501519757,11260,3,0.0011398176291793312,2829.92
Affiliates,20250119,2631,2136,0.8118586088939567,5.074876472824021,3.863930064614215,10166,3,0.0011402508551881414,1104.92
Organic Search,20250112,2628,1182,0.4497716894977169,33.507610350076106,6.843607305936073,17985,8,0.0030441400304414,2043.307097
Affiliates,20250506,2617,620,0.2369124952235384,7.188001528467711,4.544898739014139,11894,16,0.00611387084447841,4932.84
Organic Social,20250517,2607,518,0.1986958189489835,9.761411584196395,4.604909858074415,12005,19,0.00728807057920982,10864.91
Organic Social,20250315,2601,482,0.18531334102268357,6.459438677431757,4.599384851980008,11963,5,0.0019223375624759708,3850.42
Organic Social,20250508,2597,702,0.27031189834424335,6.394301116673084,4.76742395071236,12381,13,0.0050057758952637655,7497.75
Unassigned,20250313,2585,858,0.33191489361702126,23.751644100580272,5.197292069632495,13435,8,0.003094777562862669,5970.16
Organic Search,20250109,2578,1186,0.4600465477114042,32.3277734678045,7.078743211792087,18249,10,0.003878975950349108,6224.974352
Unassigned,20250331,2576,1056,0.40993788819875776,26.39557453416149,5.798913043478261,14938,9,0.0034937888198757765,4982.44
Organic Social,20250222,2574,306,0.11888111888111888,2.4696969696969697,4.194250194250194,10796,7,0.0027195027195027195,4098.62
Affiliates,20250211,2563,505,0.19703472493172064,5.172844323058915,4.542333203277409,11642,7,0.0027311744049941474,2648.23
Organic Social,20250507,2556,703,0.2750391236306729,8.889280125195619,4.786384976525822,12234,11,0.004303599374021909,6137.05
Unassigned,20250210,2555,657,0.2571428571428571,17.048140900195694,5.112720156555773,13063,27,0.010567514677103719,16186.85
Unassigned,20250328,2547,821,0.3223400078523753,22.179034157832746,5.257165292500981,13390,23,0.009030231645072634,11491.33
Unassigned,20250723,2544,729,0.2865566037735849,22.441037735849058,5.453616352201258,13874,15,0.00589622641509434,9402.94
Organic Social,20250415,2534,478,0.18863456985003946,6.417127071823204,4.19258089976322,10624,2,0.0007892659826361484,1285.4
Paid Other,20250617,2523,646,0.2560443915973048,4.79944510503369,3.730875941339675,9413,0,0,0
Organic Search,20250116,2521,1967,0.7802459341531138,29.124157080523602,5.921459738199127,14928,11,0.00436334787782626,6175.15
Organic Shopping,20250129,2520,449,0.17817460317460318,7.247222222222222,4.640476190476191,11694,15,0.005952380952380952,8315.22
Unassigned,20250609,2519,1365,0.5418816990869393,50.36840015879317,9.054783644303296,22809,120,0.04763795156808257,64646.81
Unassigned,20250608,2518,1457,0.5786338363780779,48.879269261318505,9.114773629864972,22951,103,0.04050833995234313,51826.21
Unassigned,20250211,2514,619,0.2462211614956245,18.929594272076372,5.147175815433572,12940,27,0.010739856801909307,14772.48
Organic Social,20250501,2502,700,0.2797761790567546,10.728617106314948,5.272981614708233,13193,23,0.009192645883293365,9799.65
Unassigned,20250223,2499,770,0.3081232492997199,22.9655862344938,5.663865546218488,14154,19,0.007603041216486595,12029.68
Unassigned,20250123,2491,870,0.34925732637494983,22.266961059815337,5.490566037735849,13677,34,0.013247691690084303,19091.69
Referral,20250101,2486,883,0.35518905872888173,14.34070796460177,6.00603378921963,14931,10,0.004022526146419952,5908.6
Organic Social,20250503,2449,740,0.30216414863209473,9.910984075132708,5.137607186606778,12582,15,0.006124948958758677,8021.55
Unassigned,20250224,2446,717,0.29313164349959114,21.446443172526575,5.171300081766149,12649,23,0.009403107113654947,11363.23
Organic Search,20250119,2439,1980,0.8118081180811808,27.695366953669538,6.186961869618696,15090,22,0.009020090200902008,24491.86
Organic Shopping,20250103,2425,1195,0.4927835051546392,26.095670103092782,7.658969072164949,18573,7,0.00288659793814433,4096.6
Referral,20250105,2425,958,0.39505154639175255,18.44123711340206,6.347216494845361,15392,11,0.004536082474226804,7594.9
Unassigned,20250530,2419,1141,0.4716825134353038,36.087639520463,6.719718892104176,16255,18,0.007441091360066143,8511.72
Organic Social,20250516,2417,508,0.21017790649565576,7.837815473727762,4.649151841125362,11237,8,0.0033098882912701694,4880.09
Organic Social,20250422,2415,618,0.25590062111801243,10.043892339544513,4.521325051759835,10919,9,0.0037267080745341614,5337.68
Organic Search,20250110,2406,1074,0.4463840399002494,33.55195344970906,7.1392352452202825,17177,6,0.0024937655860349127,3906.45
Cross-network,20250106,2401,1090,0.4539775093710954,25.751353602665557,6.617242815493545,15888,8,0.003331945022907122,4658.85
Direct,20250524,2401,1213,0.5052061640982923,40.815077051228656,7.604331528529779,18258,43,0.01749271137026239,23730.69
Organic Search,20250111,2385,1071,0.4490566037735849,34.737945492662476,6.859538784067086,16360,10,0.0041928721174004195,8994.910987
Organic Social,20250416,2383,377,0.15820394460763743,3.5535039865715485,3.8212337389844735,9106,3,0.001258917331095258,1286.88
Organic Social,20250502,2377,714,0.30037862852334873,9.385780395456457,5.1270509045014725,12187,21,0.008834665544804375,8645.2
Organic Social,20250515,2350,624,0.265531914893617,8.946382978723404,4.908085106382979,11534,14,0.005957446808510639,6078.74
Organic Social,20250302,2326,419,0.18013757523645743,5.17841788478074,4.450128976784179,10351,3,0.0012897678417884782,1022.82
Unassigned,20250527,2296,1209,0.5265679442508711,50.59581881533101,8.68336236933798,19937,133,0.05749128919860627,76738.82
Organic Social,20250418,2294,509,0.22188317349607672,7.130340017436792,4.395815170008718,10084,3,0.0013077593722755014,1038.57
Cross-network,20250107,2290,1058,0.46200873362445416,27.066812227074237,6.828384279475983,15637,12,0.005240174672489083,9063.6
Organic Social,20250102,2289,929,0.4058540847531673,13.516382699868938,6.095238095238095,13952,4,0.0017474879860200961,2117.82
Organic Social,20250514,2289,586,0.2560069899519441,8.780690257754477,4.870249017038008,11148,11,0.004805591961555264,6606.85
Paid Social,20250110,2288,609,0.26617132867132864,4.778409090909091,4.463723776223776,10213,0,0,0
Paid Social,20250111,2287,549,0.240052470485352,6.3642326191517276,4.418889374726716,10106,0,0,0
Organic Social,20250301,2279,374,0.16410706450197454,3.303641948222905,4.290917068889864,9779,1,0.00043878894251864854,659.25
Unassigned,20250126,2278,827,0.3630377524143986,20.159350307287095,5.665496049165935,12906,25,0.010535557506584723,14305.6
Unassigned,20250327,2277,941,0.4132630654369785,34.81993851559069,5.613965744400527,12783,34,0.014931927975406236,18676.07
Organic Shopping,20250101,2272,918,0.4040492957746479,18.738556338028168,6.881161971830986,15634,8,0.0035211267605633804,7279.057783
Organic Social,20250513,2269,633,0.2789775231379462,8.182459233142353,4.736888497135302,10748,9,0.003966505068312032,3848.66
Organic Search,20250120,2253,1788,0.7936085219707057,29.32046160674656,6.02751886373724,13580,17,0.007545494895694629,10310.05
Unassigned,20250209,2239,765,0.34167038856632426,24.779365788298346,5.623939258597588,12592,24,0.010719071013845467,16549.22
Unassigned,20250522,2239,1038,0.46359982134881644,44.52880750334971,7.4859312192943275,16761,53,0.023671281822242072,30331.61
Unassigned,20250124,2238,759,0.339142091152815,19.433869526362823,5.348525469168901,11970,28,0.012064343163538873,15507.22
Organic Social,20250429,2235,678,0.30335570469798656,10.044742729306488,5.1816554809843405,11581,15,0.006711409395973154,6161.66
Organic Search,20250117,2234,1743,0.7802148612354521,25.750223813786928,5.635631154879141,12590,9,0.0040286481647269475,9908.52
Organic Social,20250430,2232,700,0.31362007168458783,10.313172043010752,5.312724014336918,11858,9,0.004032258064516129,4758.49
